2452	0	2052	14874 628;2338 7912	387 2072 13 26046 608 117 1522 114 3 2089	354 5082 10 26046 5488 1994 26047 11 3729 48 430 2039 13 10 3358.3682 26047 219 220 3426 117 870 18471 8670 100 1131 114 3 229 487 264 30 1160 445 22 4632 5162 40 8670 100 87 179 387 264 434 1123 47.936 1106 1301 114 1917 5806 165 113 347 1257 49 5709 344 23.26 92 93 94 1741 985 10 459 380 117 270 10 4257 45 10 26047 3417 2915 26 10 4457 291.270 3 1841 269 94 1354 92 2007 90 117 3 1753 798 392 114 10 13160 482 8207 100 219 220 567 38 3 347 550 2089.10 103 2072 269 11 477 680 22 1516 202 114 385 526 22 527 882 514 515 126 45 36 1948 530 10 151 13 10 446.																				
2453	2	2047	23722 23723;10738 9574;6365 1727	2376 291 630 26 2397 284 1205 4918 792	2397 646 588 13 599 49 2134 11 3 4144 1032 26 494 149 22 617 618 45 389 2554 49 133 555 13 10 519 240 116 25452.10 25452 11 437 49 220 5609 1341 385 26 853 22 26 977.403 94 456 3278 92 1828 219 220 9614 744 133 2073 8449 13 1154 11 47 3 45 131 25452 132 13 2091 3553 165 10 668 3074 22 2716 10 356 1195 48 3 588 13 505 25452 132 11 766.94 110 3 123 269 49 3147 10 1195 13 25453 40 114 149 1231 48 3 2664 212 271 165 329 25452 132.3 242 988 13 430 269 11 45 36 969 558 13 10 9630 957 13 3171 26 2794 15 1773 370 48 828 297 303 10 4671 2491 98 25454 1204 26 9463 400.525 126 45 26 78 234 10 123 516 219 1948 1785 119 1106.																				
2454	1	2046	858 859;2239 1338 2240;1928 482 1929	4351 85 48 9545 861 80 550 284	3 11133 13 952 494 149 11 34 2948 49 634 15 80 550 284 117 3796 1864 884 45 2434 10 1712 13 6792 26 10 1901 278.3 1858 2039 13 10 3214 22 1744 13 80 550 149 370 198 1779 884 505 38 1573 2491 1573 22 189 190 393 261 3335.4251 5126 173 174.2545 8194 173 174.2545 87 1133 9401 49 16167 92 3242 4002 117 11343 760 4628 2837 45 219 332 10 16168 1180 13 11101 206 1885 22 8954 1137 3074 49 7197 13 957 10113 9986.2266 117 113 10550 94 110 22 252 3 760 166 835 40 114 3 4351 743 49 1937 210 503 284 45 8174 744 649 15 9545 861 80 550 284.430 559 434 441 5178 119 4351 85 117 1579 54 38 1773 465 264 105 1093 322 124.1546 94 590 430 202 49 902 550 284 117 270 2561 3096 656 2007 13 3131 22 281 13 16169 26 7877 3055.																				
2455	2	2052	27438 26877;16756 7328;15088 623;5296 5297 5298	478 538 725 359 360 491	235 284 13 78 2091 3339 114 538 725 359 4806 27439 1770 303 1009 151 3055 11464 10 275 13 2746 3407 22 1087 1841 1382 251 250 2661 15 119 370.48 284 15 4652 902 28 184 868 370 505 38 192 24416 87 434 3196 10 866 2213 393 261 5434 359 360 913 914 370 19178 385 10 8143 4718 22 160 13 13383 28.94 110 3 5434 40 913 914 269 184 10 8143 4718 87 3455 4035.94 276 45 26 3 1807 13 180 12835 5812 430 835 6652 2554 10 1261 13 10 913 914 272 22 1093 179 387 1209 911 520 766 3 872 166 1244.113 525 87 1347 114 385 526 22 527 397 1377 165 347 678 673 13 27439 3073 1009 151 3055 9807 3307 24575 318 26 27440 22 27441 18824 18395 13670.																				
2456	2	2047	3799 28823;1235 1236;1237 1238;1239 1240	149 49 2636 345 9326 45 827 8253 8255	92 93 1835 10 116 13 2151 3 345 529 165 3 766 588 13 1380 45 14880 38 5135 38 464 10 345 529 45 3 609 3734 2103 30 3913 49 2636 10 169.92 11 1507 117 430 955 13 4223 10 1032 13 28824 13 111 8253 4107 29 50 345 9326 49 827 22 28825 8253 5232 8255.677 514 2451 1132 13 3606 22 990 345 9326 45 111 3734 28826 21043 9024 49 28825.94 278 92 1032 38 3 149 116 15 455 159 3055 22 111 2019 808 271 597 3 4583 22 10 607 503 116 22 3 2169 114 3 404 95 5026 15 111 8253 4107.																				
2457	0	2050	5824 6092;3738 629;904 111 1440	10 2158 13 641 12156 3963 2642 26 454 8170 4349	454 8170 4349 505 38 5342 5343 5344 16801 30 8040 38 11339 45 2968 10 1369 13 16802 2520 1177 229 1447.235 13 113 4349 5928 6498 15 14035 1453.94 95 10 2158 13 641 12156 3963 258 114 207 388 22 7673 2520 26 16801 1205 347 525.94 750 45 10 1035 13 641 12156 3963 258 13673 8933 883 388 3133 2520.961 744 6498 5520 114 347 841 13 10 668 810 26 3 2369 10 2121 26 10 1035 13 10 230 303 10 347 841 8933 385.26 238 385 207 388 22 7673 2520 300 11139 305 38 10 230 246 11139 4083 48 10 806 1032.92 976 10 960 13 10 13242 1467 114 6498 2056 13 2642 26 16801 22 45 92 1467 219 220 5024 26 5409 1215 49 300 10 1197 13 3963 2642.																				
2458	1	2051	9449 451;10878 7291	6686 210 503 2588 1742 762	6686 210 503 10879 11 3 1333 559 48 1120 832 198 1818 100 2301 235 284 165 10 7258 13 454 22 493 149.552 10 1773 404 13 218 391 297 11 61 1503 3 2936 114 10 10880 460 48 10879 15 839 5085 1504 111 678 2618 775.26 92 93 94 2265 3 877 2588 2039 10 463 10880 460 762 48 10879 94 855 111 478 22 932 739 460 79 48 10879 15 1015 210 22 1999 808 297.26 2023 49 206 1306 114 10879 45 50 725 1409 1284 2001 430 516 2320 111 1284 835 45 10881 15 725.																				
2459	0	2051	9303 9304;24213 24214 24215;15042 6079 6080;16511 16512	1430 488 490 491 1205 2647 24216	94 915 10 468 13 210 208 284 635 13 3 2647 13521 271 505 38 10 14301 1153 3 210 514 12227 1663 1587.22 3 8805 2261 328 1999 271 70..92 810 13 284 30 171 2069 3 548 634 13 2091 2046 964 49 1137 22002 26 3274 24217 163.198 92 4651 5131 538 912 183 94 252 10 367 281 13 3005 1203 2001 15 10 3135 24218 13 3 4981 2747 13 6318 1288.94 751 3092 367 781 2466 22 6596 151 13 10 446 503 2001 49 4113 505 10550.1516 202 114 488 490 491 126 10 9787 13 430 79 385 26 1219 13 1981 653 22 669.																				
2460	1	2051	4544 18719;308 698;16647 10908;5387 4986	860 1383 1382 48 2739 359 318	1383 1382 85 30 2581 1528 48 535 792 26 420 514 1374 15 936 1508 270 860 1383 1382 10680.961 505 370 30 864 261 1497 26 1751 250 3846 514 1374.94 836 111 10680 79 49 415 10 1231 13 2739 359 318 7027 26 3 725 765 514 183.10 1599 26 424 860 503 26 92 183 492 165 3106 26 10 360 100 1349 220 11737 49 915 7367 13 941.94 110 111 79 45 2217 10 508 7905 13 10 360 49 3503 461 3814 1010 165 3255 2158.94 276 10 1197 13 430 79 114 526 525 22 3 420 2351 1097 184 3 1138 79 11 477 3279.																				
2461	0	2046	6789 19595;576 19596;5077 12548;2714 97 18299;19597 6834 6316;11904 19598;4544 1112	2039 168 169 10440 48 843 6593 22 41 5877	92 93 4008 3 123 278 48 2039 168 169 10440 766 49 3709 247 45 2232 6593 22 41 5877 26 1535 455 3587.206 1106 30 161 318 15 872 957 49 2871 10 1090 13 3 2369 13 1836 766 10 1967 22 10 8271.26 2023 430 559 784 1792 2032 2211 1387 19599 3 1841 1984 278 48 3 238 168 169 8271 1255 49 10 8271 482 1731 22 4449 1486 957.430 244 943 1382 26 10 278 49 428 750 22 7655 3359 990 49 168 169 10440 505 38 2164 10 19600 19601 114 10 19602.10 278 11 1055 270 3 2344 13 10440 2353 270 2653.94 3501 344 8271 15 4112 1836 22 50 10 2344 49 415 10 1231 13 10 278.94 619 10 4112 482 641 117 2151 3359 165 168 169 10440 7453 344 3957 26 3 180 4112 3953 22 10873 382 49 619 10 244 482 641.94 276 45 430 244 219 428 457 235 168 169 10440 165 10 2344.																				
2462	0	2045	3308 12375;3601 70 12376;10923 70 12377	12378 4223 111 1674 1675 2345 4107	12378 12379 10 2757 3620 26 188 2696 22 12380 2345 3568 45 4249 2643 610 13 8351 22 2091 49 10 1674 1675 2071.12378 1698 3 4165 1711 15 1297 1779 5447 22 2692 3 149 3508 1378 10913 13 12381 13 3568 219 220 1055 117 3340 165 12382.3290 12383 2545 10 3508 393 261 161 49 1131 10 1297 26 10 2345 4107 45 11 2038 13 10 1678 12384 4426.																				
2463	1	2048	3743 23965;12228 23966;819 67 5455	3 4507 2265 114 1153 149	1602 1153 149 413 415 256 1153 6110 26 605 2872 13 3 988 400.15 505 111 269 440 680 1192 219 220 444 15 10 151 13 10 446 507 10 1176 580 4651 6055 49 10 957 13 10 514.10 294 1176 580 11 961 328 1153 100 393 21229 1602 1153 149 165 7878 49 841 505 38 5618 2222 22 1124 26 3 2693 664.94 751 45 15 2019 2280 1602 1153 149 6391 49 149 10 957 13 3 7077 2089.94 204 126 45 92 957 2986 32 3 2693 664 49 2232 5618 2222 22 1124 1255 49 10 294 3722.10518 94 200 10 77 78 79 48 738 7604 1255 49 10 294 3722 38 61 38 85 48 738 3462 22 5646 3317 114 10 7077 2089.661 113 2120 895 235 5610 85 2265 558 13 1602 1153 149.94 364 10 269 114 1124 22 5618 2222 841 45 2131 2499 5806 13 10 609 5537 165 33 514.																				
2464	0	2047	2372 1338 9511;3996 1161 9512	513 9649 20624 15 5482 25629	94 268 3 322 269 49 5482 11902 77 10112 25629 22 276 34 1197 26 10 291 13 9649 20624 3 680 8452.430 269 801 1739 9648 25629 117 1121 2331 10 2015 337 13 1711 962 7138 3859 696 1711.26 809 94 200 3 1280 13 280 1779 49 9649 20624.94 30 4440 8773 1911 26 10 2877 13 25629.94 30 25630 10 3108 161 26 10 206 151 13 10 446 2763.1546 94 50 5482 1711 15471 49 200 3 6428 793 48 3283 10519 28.10 1187 13 113 1106 273 32 49 985 303 10 206 151 13 10 446 389 117 3 347 1034 13 1035 2222 26 1711 725.																				
2465	1	2047	373 1394;1395 1396;1397 73 1398	1399 13 1051 1400 432 26 147 988 149	936 207 26 147 988 149 393 865 114 10 955 13 1401 80 924 432 165 1402 604.944 1166 393 261 1403 26 92 1404 264 26 510 465 36 11 1405 154 49 50 3 420 900 13 1253 514 26 807 49 349 1406 916 49 1051 136 250 23 237 1407 26 10 514.26 92 93 94 398 49 612 10 1408 45 147 988 149 370 1286 15 441 1402 514 219 415 80 924 1409 432 45 87 916 49 616 1410 599.1411 3 1412 13 329 202 1413 45 92 11 464 744 344 1051 468 1414 48 3 420 1415 13 10 514 38 26 235 1253 397 36 11 1416 1417 1418 1419 219 220 1420 744 649 15 1421 1402 514.3 720 1422 49 92 612 961 11 487 94 1247 1423 49 1424 15 787 397 250 15 787 1425 13 294 432.403 94 110 3 420 487 988 149 244 45 742 32 49 1426 724 92 475 149 1427 1428 432 165 1025 13 1429 13 1402 604.40 114 347 1430 1330 85 1338 1339 22 1431 1330 94 750 45 430 680 244 219 1432 432 916 49 3 616 1410 1051 468 609 1433 22 219 105 1434 113 637 1406 1409 49 279 229 1435 691 420 1436 22 487.																				
2466	1	2045	1693 16968;3543 3544;3541 3542;4005 11596	1602 6686 463 7965 2090	94 95 10 116 13 2964 10 463 7965 26 344 13 10 2476 26 3 1602 6686 1602 6685 183.94 77 110 111 79 784 2936 40 1284 16969 45 3576 114 10 6993 1378 1774 11 1227 49 10 1774 13 10 463 7965 26 10 668 6686 870.1161.787 2936.94 204 995 111 79 784 16969 2982 100 969 637 1601 10 1261 13 10 6993 26 809 49 1137 2936.94 751 111 788 461 114 10 1738 13 1258 48 385 85.3290 16969 22 16969 2982 361 49 7073 111 1284 1209 45 1647 114 10 669 13 10 116 100 11 389 186 26 1677 94 105 995 2275 13 113 85 45 1077 92 669 454.1546 94 619 10 641 13 113 85 22 1743 54 49 23 1369 741 114 3 1280 13 526 284.																				
2467	2	2048	25515 25516;25517 6403	439 149 48 278 1231 13 1274 196 3587	94 915 12426 149 870.1161.3073 111 44 415 3 1032 117 4810 111 3734 2467 10 1032 26 3 1274 196 1967 744 10 278 13 10 1967 11 2309.92 183 11 2108 26 163 184 10 1355 156 13 10 1967 11 251 505 38 3 8286 244.94 126 45 94 219 1058 1154 1830 10 1967 278 117 2151 1700 764 326 4681 10 5511 198 10 1459 45 10 3734 11 3595 739 1836 40 114 630 13 10 1352 278 13 10 1163 1967.94 126 45 430 103 85 219 1077 10 1231 13 10 1967 278 15 944 15537 5511 1810 49 149 10 278 441 165 10 5213 165 10 1967.																				
2468	0	2047	308 21258 2484;2640 2641;7591 21259;1668 21260;9078 21261	6412 10 289 94 21262 10 21263 21264 1097	3713 22 8076 6648 289 21265 11 3 279 1599 48 10 2851 13 430 1967.94 2707 11750 10 289 21265 156 116 995 3 123 1097 13 41 289 388 5806 26 21264 22 642 10 3703 13 832 2135 13 113 514.																				
2469	0	2052	6129 27014 11314;6953 27015;11315 11316	9040 13 18713 10340 48 6671 9579 939 14344 1478	1810 49 1159 7822 6671 9579 1405 248 165 3 1001 15537 19114 1807.4397 15 10 1573 13 10621 18713 10340 10 471 2746 49 1161 3665 1405 10319 3 3105 664 49 6095.26 92 93 94 915 10 116 13 2938 38 442 18713 10340 38 464 505 45 114 1502 473 474 768 87 5166 49 974 777 3584 5096.92 1339 45 9583 9588 939 2249 30 49 3957 1137 19126 8671 2376 18713 6661 4463 22 87 939 2249 10073 49 13599 3105 14344 49 2758 1137 27016.94 126 277 49 278 92 116 22 995 1386 100 200 1227 49 739 1572 440 26 420 4484 299.																				
2470	0	2043	21425 21426;11638 11639	2354 27049 3 3038 269	2582 1046 13 4888 219 220 9570 117 2880 2281 13 1137 1806 27050.505 3 2281 219 220 3328 117 4185 10 1280 13 3442 45 2121 10 807 13 6824 26 3 2354.1664 11639 22 27051 3683 10 2880 2281 13 1806 27050 38 10 116 13 3038 27049 3442 45 2133 646 2354 49 10 23.94 9845 92 116 38 3 3038 116 49 590 34 2097 49 27050 15 727 11922 13 6824 22 15 7913 528 2514 22 364 34 2097 22 1197 114 282 527 397 27052 27050 13 27053 27054 27050 13 27055 27054 27050 13 55 11443 8355 22 10476 27056.																				
2471	1	2048	75 14525;3799 14869;978 14870;14871 14872;14705 14873;1561 14874;6056 11403;14875 6438	3248 2303 2919 26 14876 14877 2422 278 22 1943	14877 2422 30 171 261 103 38 478 3250 13 14878 2921 26 14879 247.10 2919 26 113 14877 2422 870.1161.1137 11838 2121 11 1770 117 10 1022 13141.92 281 14880 2352 2921 1378 2919 11 105 10055 117 1964 45 87 3327 117 256 13141.961 149 26 14877 2422 393 783 427 261 10104 3060 114 3 14881 2390 924.10 1301 10319 49 220 114 188 1502 3248 45 2220 5422 11062 765 2919 12683 121 5161 49 10 2352 14882 13 14266 13141 250 49 1741 678 1949 13 2919.5454 92 2936 94 654 50 13 3 2919 278 2303 117 1603 13141 45 2349 3 420 1280 13 1516 941 22 2279 36 49 10 2398 13 10 171 771 14883 1184 14877 14884.40 114 92 269 94 126 12683 48 10 77 725 48 92 14884 15 149 3234 10170 3994 49 206 14885 40 12683 3250.94 105 276 26 5806 45 36 11 464 49 14886 2918 22 3105 1663 2919 51 3 14877 7054 26 10 555 13 10 61 437 687 2919.49 10 463 13 430 630 92 11 10 77 3250 13 687 2919 114 1502 2048 14877 7054.																				
2472	1	2046	6681 7541 20695;5893 26424;13201 13202	3661 10 2415 9696 3357 3402 165 1051 3402	235 4166 30 18220 2679 45 1490 1595 2451 7719 1062 3620 26 170 1433 264 434 23 1051 136.936 25906 4166 13 3409 26 522 13 113 7719 1062 879 45 51 2435 133 13 113 1062 87 8681 26 3 1731 130 15 1512 1779 3409 11251 49 4536 1512 1409 8415 1779 3409 26425 22 26426 2545.3 1844 166 296 13 1829 1259 49 10 7113 45 133 5888 13 1490 1619 45 665 2695 1051 8415 87 468 1779.26 238 10 5031 604 20051 117 3 3357 15071 3 2037 5884 87 434 1801 117 10 668 582 4049 5031 45 2103 342 10 604 20051 117 111 1051 13 2134 468 15071 10 668 2037 5884.961 1717 10 468 13 1433 630 13 10 582 4049 20051 117 2037 5884 219 220 2633 2971 165 1233 2695 1433 49 2599 2636 3 322 3357 51 3 123 1512.94 126 1689 166 3701 45 111 1862 100 2981 92 516 13 5001 3093 49 468 1779 5888 11 838 744 335 49 1433 22 426 24659 744 1022 1177 1051 136.94 3326 403 45 26 807 49 4683 1512 1409 3357 2090 165 3 966 2343 2035 1490 1595 1349 1844 10 9274 3620 26 4820 2037 9478 13 1433 165 10 288 9274 3620 26 170 23 599.10 607 278 13 10 17816 5510 13 1490 1595 11 931 15 10 936 18067 202 1968 10 1731 9093 13 10 3357 170 536.																				
2473	0	2052	22766 6028;3100 5566;16049 16050;25113 5358	860 910	454 2781 505 38 1896 1711 22 1161 5973 163 504 3339 114 10 3934 13 514 1830 382 804 4554 13 1137 60 114 10 1896.505 43 514 11 161 49 1085 6471 1205 6874 13 12756 22 2249 25114 13 382 22 49 6596 10 388 13 4107 1205 2779 13 2514.49 7323 4107 5016 30 864 2276 10 269 13 293 3401 250 8722 25115 48 4550 2218 514.382 292 220 7790 49 1685 929 1154 26 5943 48 2642 4026 2781 250 25116 1830 10 2548 22 4275 13 10 11373 514.94 995 860 910 111 269 49 910 11085 114 10 680 1311 13 776 585 15 3 974 45 10 1738 45 1137 43 514 1091 220 1174 648 434 6626 3 766 461.505 3 1738 100 94 6576 49 38 10 910 1817 219 220 766 117 382 38 3 1458 250 17495 38 3 825 117 3 4107 5261.4107 5016 219 207 49 16911 22 49 1361 6471 26 7156 15 3751 1830 910 1817.94 268 999 3177 22 111 1089 244 48 1088 10 388 13 2781 552 15113 762 114 910 1817.94 276 10 2858 15 3 404 95 22 2178 13 10 999 1022 49 1896 1711 2779.94 126 277 94 219 332 932 739 926 13 12841 1154 15 3110 2466 114 10 1738 13 1849 514.																				
2474	1	2047	11799 1791 11800;4878 67 5127	957 491 48 1012 1984 318 1792 490 506 22 1137 11801	3029 3030.																				
2475	0	2052	6681 12228;9721 15619	454 9209 1487 3184	94 915 3 3332 1487 3184 116 26 111 454 183.26 344 4347 3 1120 3592 4329 3 966 44 482 3751 15620 588 13 98 1127 22 1349 2762 1417 49 13272 2052 3 2883 49 3 764 588 13 1160 2526 1338.344 44 482 3185 2198 1647 114 10 1127 26 10 588 744 1567 15621 22 10 1120 3592 482 955 11 49 1085 1086 303 131 236 2198.94 751 45 939 79 440 1119 219 332 111 15622 366 368 1570 3331 501 501 98 501 98.26 2023 3278 10 236 4343 26 798 807 94 268 3 500 3331 500 1161 1570 500 15623 2397 3 467 461 48 10 295 296 116.94 126 45 4440 641 11 464 48 168 158 15624 3186 1474.1546 3278 10 79 11 15625 49 15626 2680 51 3 15627 94 603 460 208 413 49 332 272 500 3331 500 1161 1570 500 440 48 1771 1619.																				
2476	1	2049	8634 625;1668 12172	328 3785 8247 25443 8850 270 3 5873 759 488 216	3374 8639 165 8247 25443 389 11175 165 10 154 3785 1054 1459 26 2038 507 13 6037 9478 100 3569 1134 11465 2929 165 133 186 5306 1221.1713 1528 8635 6557 48 8789 25443 20623 1461 10 491 13 3 5873 2690 250 328 3785 8639 4674.270 3002 165 535 1382 22 210 792 92 93 13469 3 328 3785 8635 8636 79 15 522 3889 181 1233 9986 1916.10 1901 212 271 726 3 5873 759 216 45 5392 10 1368 10704 582 328 3785 8639 4674 22 901 924 661.92 8857 273 10 216 49 401 8543 34 33 40 114 10 497 2378 13 256 8639 22 582 957 505 45 1062 15 420 8639 250 442 1659 2406 87 5603.8849 1062 15 11960 8639 22 1463 2406 994 19251 10 1089 491 326 121 1509 2376 957 764 1386.10 79 219 220 4262 270 111 503 743 45 11 12893 1209 129 22 3176 368 119 370.3432 1229 792 22 363 1793 114 527 604 1904 49 2775 10 103 516.																				
2477	2	2043	3539 21271 18793 2737 21272;5981 12954 18793 2737 21272	1602 44 149 525 114 4342 192 712	92 93 3052 4322 1602 44 149 85 848 4342 192 712 49 1085 1137 2756 5943.206 1306 7778 45 3677 149 9621 3306 40 1602 44 149 85.40 114 131 2274 131 4342 192 887 21273 92 93 1960 10 151 13 10 446 13 1602 44 149 525.26 3 77 3777 36 1577 45 98 21274 482 22 6686 40 85 505 38 7003 87 10 463 85 114 760 710 712 11700 1104 10 463 114 3210 712 22 709 710 712.26 3 806 3777 430 525 126 45 347 432 7638 10 427 3795 22 270 936 7183 15 28 985 10 149 85.1546 10 463 85 87 347 123 85 3677 149 22 7003 4026 15 10 347 432 22 98 21274.																				
2478	0	2051	3736 3737;3738 629;3739 1564;3740 3741 3742;3743 3744 3745 3746;3747 625	10 312 3748 887 2669 22 3170	10 312 3748 278 11 646 13 10 510 1333 2782 1369 318 26 3749.26 3 312 3748 10 3204 22 3750 13 1451 87 3327 1255 49 10 3751 22 3752 13 3753 49 3754 10 3748.26 3 312 3748 887 961 3753 87 3755 22 2169 1137 3751 303 1451 10 3748 3756 3204 22 3750 87 204 3327 40 114 1137 3757 3751 1381 368 1137 527 3751.94 126 45 10 312 3748 887 2423 393 3 3758 3306 2669 48 3753 15 218 3759 22 3760 3761 926 297 100 87 282 589 136 13 926 297 26 10 678 1804 3762 13 3763 3764 1295.747 49 1645 10 1487 653 94 751 3212 13 3765 762 48 10 887 744 10 926 297 13 3753 3766 637 113 282 136 2441.																				
2479	0	2046	3622 623;1323 1324;1320 1747	149 259 1779 1176 48 1602 259 688	1602 259 149 2770 5486 15 284 184 344 677 2343 11 3 1495 22 344 1495 2451 3 588 13 132.1602 259 1270 11 2108 26 235 527 882 163 507 36 11 1702 49 1886 179 1864 1154 368 1494 4822 966 259 1270.961 36 105 4116 123 3703.435 10 1176 656 514 599 26 2770 11 3 588 49 588 1176 100 11 6070 49 1077 368 601 6071 161 26 966 259 514.433 507 26 2770 676 87 2334 49 2769 2163 13 132 1164 3 1495 1052 49 3 468 133 250 440 510 13 34 132 292 434 220 6072 57 49 10 468.26 807 49 178 113 6062 26 92 93 94 110 3 322 259 1779 1176 6073 516 48 2770 100 1851 10 468 49 1495 6074 1176 117 1741 2786 10 6075 13 677 132 15 3187 49 1137 1253 136.3911 637 1601 10 2427 3969 117 10 2132 1186 6076 26 2770 94 415 6073 117 513 111 6077 215 208 116.111 478 79 49 1937 10 503 116 11 175 661 15 10 4812 4819 13 34 367.10 639 202 114 5813 135 1602 259 514 515 22 347 527 882 1602 259 163 2775 10 1197 13 10 103 516.																				
2480	1	2047	21519 21520	8311 21521 26 3937 3058	10 2049 656 10 4726 482 2697 5525 13 111 15183 22 10 2449 2158 13 45 15183 219 30 21522 2158.137 26 3937 3058 111 2520 11 1403 49 21523 10 2548 13 10 21524 15183 165 10 2616 26 10 3057 870.1161.49 8635 36.181 26 977 5690 21521 11 2661 49 4228 250 440 2972.10 369 154 11 457 696 10 3057 15 111 2269 14697 100 273 3057 2616 49 6256 1137 2701 3355 10 2334 15183 22 100 11 161 49 267 3 580 13 10 4275 13 21521 26 10 3057.3278 10 497 4275 13 21521 7908 3 4037 10 3057 11 10200 4110 18622 3615 10 3057 11 10200 49 30 13736.26 92 93 94 654 522 678 2392.2317 94 2636 3 2801 13 1333 284 13 10 21525 977 22 642 54 26 2877 13 10 510 616 161 21521 773.12925 1507 117 10 11661 284 94 1511 3 322 516 48 2311 21392 18622 3058.94 419 1699 3 5171 3057 3340 14697 264 3932 10 2353 514 270 111 2553 269 8838 605 165 140 1233 103.352 206 1106 8502 11 17663 13 1502 3434 7716 129 1231 11 840 49 787 2280 26 2269 514 22 11 434 3872 114 1502 2708 884 161 49 3932 2616 3340.																				
2481	2	2049	3622 13770;26123 1567;3105 6079;755 14247	860 4640 1404 516 13 11890	10 4640 1404 516 13 11890 4164 393 2852 13942 13 1171 171 964 49 10 8798 1135 165 420 487 22 514 1707 494 149 163.26 92 93 94 268 3 860 183 48 503 284 15 328 1999 1223 212 297.49 1937 92 116 94 110 3 860 4164 79.430 79 2981 49 3 179 760 468 13 210 22 17063 212 297 4294 10 1999 22 7076 2435 2436 808 161 26 1799.94 105 276 10 779 13 367 48 430 79 198 55 1864 884 13 10 860 271 1570 500 1758 570 48 210 297 22 1570 501 570 570 48 1015 210 297.1810 49 206 568 94 3651 10 367 781 13 4164 48 210 284 26 1219 13 385 10 212 886 22 10 3798 21113.3 322 3074 3089 544 7044 1939 11 103 49 276 10 2536 13 430 79.																				
2482	0	2047	6092 3904;2589 623;2954 2955;6212 1204 1264;1567 2484;2591 1319	1401 11189 26 1487 299	38 10 5619 13 10 1487 5899 246 38 10074 26 2496 2965 22 12281 482 21338 11192 60 105 19479 696 26 1425 22 803.114 1487 536 4425 11189 389 21339 5694 117 3573 8750 1414 22 21340 496 382 1414 48 43 333.605 165 10 11189 26 1494 247 505 38 21341 22 8253 11189 26 1487 5899 11717 691 496 382 22 265 6939 49 2121 1137 11192 741 49 21342 10391 11192 247.961 964 49 10 910 22 2782 1985 235 1487 5899 10254 1247 1557 10429 131 10 3230 13 382 832 235 13 10 206 1106 505 38 3733 40 22 2514 688 40 370 3279 49 50.26 92 93 94 110 3 322 516 48 11187 1911 26 1487 299 45 1028 385 1487 60 38 61 38 382 1487 120 26 111 9892 22 3313 1430 130.10 103 516 2437 11189 205 9002 60 40 114 382 1487 1836 22 120.94 30 125 2200 430 516 114 514 165 21338.2991 100 11 10 4668 1487 536 26 12281 22 2367 45 430 123 516 219 985 10 1911 641 1948.																				
2483	1	2054	10986 24029;19258 1211 2429 19259;12133 24030;6296 24031	149 535 299 15 1026 13 1027	94 268 3 516 48 149 535 299 165 514 515 24032 13 1027 121 10 361 48 957 194.430 21036 1403 13 347 2872.10 77 11 3 322 79 45 1188 3565 24033 13 464 2868 515 13 3 1072.36 9789 10 1284 2588 24034 639 2868 515 114 10 3399 13 111 6023 2198 271 18358 1068 26 1804 725.10 806 2038 11 111 831 13 111 24035 40 79 48 957 503.10 123 79 24036 3 565 2198 1810 49 34 2553 199.114 249 420 397 5208 696 49 2518 4492 1082 430 322 269 2667 24037 1949 10 151 13 10 446.																				
2484	1	2043	12766 98 12768;9685 9686	811 535 278 764 48 233 149	92 93 2326 10 77 588 13 811 535 762 48 10 1138 233 149 116 26 150 151 3055.113 762 2927 5647 13 10 3524 13 10 329 358.94 276 277 505 762 219 220 161 48 278 764 26 554 284 184 329 1154 11 47 293 114 10 1610 13 10 1967 250 114 10 886 13 1836.430 363 202 1808 45 811 535 278 764 11 1702 49 3931 329 203 744 265 87 4548 22 352 154 535 4001 1106 4731 54 744 265 87 10384.																				
2485	0	2049	978 12681 24458	18079 49 139 13 774 588 91	10 78 202 13 774 588 91 1657 45 868 669 853 11 4764 38 3 1229 559 49 2689 3661 952 774 588 91 1972 207 386 114 3482 163.669 792 117 1339 13 5441 669 853 10319 49 220 639 507 94 11776 45 10 3717 48 10 2936 656 853 22 977 11 10 2747 13 3 2739 957 26 527 882 132.10 3074 13 5441 669 853 49 774 588 91 2103 855 3 4700 2039 13 277 2763 1386 207.92 19529 2039 219 220 161 49 985 10 1120 1386 13 952 1972 22 1093 123 478 85 48 1120 284 26 10 6968 183.2759 1315 1569 49 2689 10 2936 656 1229 788 762 22 10 2520 49 1937 527 882 132.870 1091 1741 836 117 1339 13 5441 669 1970 85 100 207 222 48 527 882 132.10 269 11 40 114 18079 100 87 787 515 13 6040 45 1281 15581 1829 18080 1689 10 1711 400.10 1311 13 18079 11 1123 161 26 10 718 13 1309 3481 22 90 115.870 1091 126 277 92 1311 219 220 3392 49 10 6968 183 22 277 36 219 220 6406 49 985 1618 85.																				
